review_item_id,priority_rank,priority_score,review_batch_id,priority_reason,topic_id,topic_label,boja_id,fragment_id,date,organisation,type,action_kind,review_status,impact_status,responsibility_status,candidate_direction,claim_status,evidence_tier,evidence_excerpt,review_hint,review_questions,source_url,detail_url,source_locator
boja-impact-review-disposition-2024-252-7-educacion-f02,108,40,boja-impact-review-batch-009,accion=official_normative_reference:12; tema=educacion:16; fecha=31/12/2024:12; total=40,educacion,Educacion,disposition.2024.252.7,disposition-2024-252-7-educacion-f02,31/12/2024,Consejo Audiovisual de Andalucía,Acuerdos,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,Los Centros Específicos de Educación Especial también podrán participar en cualquiera de las categorías anteriores.,Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00013-56391-01_00313337.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.7,disposition.2024.252.7::body::2
boja-impact-review-disposition-2024-213-4-educacion-f01,109,40,boja-impact-review-batch-010,accion=official_normative_reference:12; tema=educacion:16; fecha=31/10/2024:12; total=40,educacion,Educacion,disposition.2024.213.4,disposition-2024-213-4-educacion-f01,31/10/2024,Universidades,Extractos,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Extracto de la Resolución de 28 de octubre de 2024, de la Universidad de Huelva, por la que se aprueba el V Curso de Formación en Cooperación Internacional, Educación y Sensibilización, destinado a estudiantes.",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/213/BOJA24-213-00002-53194-01_00310143.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.213.4,disposition.2024.213.4::summaryNoHtml::1
boja-impact-review-disposition-2024-213-4-educacion-f02,110,40,boja-impact-review-batch-010,accion=official_normative_reference:12; tema=educacion:16; fecha=31/10/2024:12; total=40,educacion,Educacion,disposition.2024.213.4,disposition-2024-213-4-educacion-f02,31/10/2024,Universidades,Extractos,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"El presente curso nace para dar continuidad a las acciones formativas que, en materia de Cooperación Internacional y Educación para el Desarrollo, viene articulando en los últimos años el Vicerrectorado de Internacionalización y Compromiso Global de...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/213/BOJA24-213-00002-53194-01_00310143.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.213.4,disposition.2024.213.4::body::2
boja-impact-review-disposition-2024-252-3-campo-agua-f02,111,39,boja-impact-review-batch-010,accion=official_normative_reference:12; tema=campo_agua:15; fecha=31/12/2024:12; total=39,campo_agua,Campo y agua,disposition.2024.252.3,disposition-2024-252-3-campo-agua-f02,31/12/2024,"Consejería de Agricultura, Pesca, Agua y Desarrollo Rural",Órdenes,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"La persona titular de la Dirección General de Pesca, Acuicultura y Economía Azul, por delegación de la persona titular de la Consejería de Agricultura, Pesca, Agua y Desarrollo Rural, resolverá y publicará la resolución en un...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00034-56448-01_00313398.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.3,disposition.2024.252.3::body::2
boja-impact-review-disposition-2024-252-1-empleo-f01,112,39,boja-impact-review-batch-010,accion=official_normative_reference:12; tema=empleo:15; fecha=31/12/2024:12; total=39,empleo,Empleo,disposition.2024.252.1,disposition-2024-252-1-empleo-f01,31/12/2024,"Consejería de la Presidencia, Interior, Diálogo Social y Simplificación Administrativa",Decretos,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"La selección del personal al servicio de la Agencia se realizará de conformidad con lo previsto en el artículo 74 de la Ley 9/2007, de 22 de octubre, y el artículo 105 de la Ley 5/2023...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00029-55980-01_00312926.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.1,disposition.2024.252.1::body::1
boja-impact-review-disposition-2024-252-1-empleo-f02,113,39,boja-impact-review-batch-010,accion=official_normative_reference:12; tema=empleo:15; fecha=31/12/2024:12; total=39,empleo,Empleo,disposition.2024.252.1,disposition-2024-252-1-empleo-f02,31/12/2024,"Consejería de la Presidencia, Interior, Diálogo Social y Simplificación Administrativa",Decretos,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"e) Formular y elevar al Consejo Rector el Plan de igualdad en el empleo dispuesto en el artículo 32 de la Ley 12/2007, de 26 de noviembre.",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00029-55980-01_00312926.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.1,disposition.2024.252.1::body::2
boja-impact-review-disposition-2024-252-1-cultura-patrimonio-f02,114,37,boja-impact-review-batch-010,accion=official_normative_reference:12; tema=cultura_patrimonio:13; fecha=31/12/2024:12; total=37,cultura_patrimonio,Cultura y patrimonio,disposition.2024.252.1,disposition-2024-252-1-cultura-patrimonio-f02,31/12/2024,"Consejería de la Presidencia, Interior, Diálogo Social y Simplificación Administrativa",Decretos,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"La Agencia tiene personalidad jurídica diferenciada, patrimonio y tesorería propios, y autonomía de gestión y funcional, de acuerdo con lo dispuesto en el artículo 51 de la Ley 9/2007, de 22 de octubre.",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00029-55980-01_00312926.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.1,disposition.2024.252.1::body::2
boja-impact-review-disposition-2024-252-7-fiscalidad-f02,115,37,boja-impact-review-batch-010,accion=official_normative_reference:12; tema=fiscalidad:13; fecha=31/12/2024:12; total=37,fiscalidad,Fiscalidad,disposition.2024.252.7,disposition-2024-252-7-fiscalidad-f02,31/12/2024,Consejo Audiovisual de Andalucía,Acuerdos,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"La dotación económica de los premios, incluidos los impuestos (6.000 euros), será financiada y abonada por la Fundación Cajasol.",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00013-56391-01_00313337.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.7,disposition.2024.252.7::body::2
boja-impact-review-disposition-2023-209-6-cultura-patrimonio-f02,116,33,boja-impact-review-batch-010,accion=official_normative_reference:12; tema=cultura_patrimonio:13; fecha=31/10/2023:8; total=33,cultura_patrimonio,Cultura y patrimonio,disposition.2023.209.6,disposition-2023-209-6-cultura-patrimonio-f02,31/10/2023,"Consejería de Agricultura, Pesca, Agua y Desarrollo Rural",Correcciones de Errores,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"En el caso de persona jurídica, comunidades de bienes o cualquier otro tipo de unidad económica o patrimonio separado, copia Documento Nacional de Identidad o del Número de Identificación de Extranjero (DNI/NIE) del representante y documento...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2023/209/BOJA23-209-00002-16655-01_00291650.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2023.209.6,disposition.2023.209.6::body::2
boja-impact-review-disposition-2023-209-4-energia-clima-f02,117,32,boja-impact-review-batch-010,accion=official_normative_reference:12; tema=energia_clima:12; fecha=31/10/2023:8; total=32,energia_clima,Energia y clima,disposition.2023.209.4,disposition-2023-209-4-energia-clima-f02,31/10/2023,Consejería de Salud y Consumo,Extractos,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"«Súmate a la energía responsable», en la cuantía máxima de 5.580 euros, con cargo a la partida presupuestaria 1300010000 G/44H/48603/0001.",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2023/209/BOJA23-209-00002-16567-01_00291562.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2023.209.4,disposition.2023.209.4::body::2
boja-impact-review-disposition-2022-209-2-energia-clima-f02,118,28,boja-impact-review-batch-010,accion=official_normative_reference:12; tema=energia_clima:12; fecha=31/10/2022:4; total=28,energia_clima,Energia y clima,disposition.2022.209.2,disposition-2022-209-2-energia-clima-f02,31/10/2022,"Consejería de Agricultura, Pesca, Agua y Desarrollo Rural",Órdenes,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Las operaciones referidas se programan prioritariamente bajo los focus área 3A y 5B señalados, si bien contribuyen asimismo de forma indirecta con el focus área 5C orientado a Facilitar el suministro y el uso de fuentes...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2022/209/BOJA22-209-00008-17091-01_00270363.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2022.209.2,disposition.2022.209.2::body::2
boja-impact-review-disposition-2022-209-6-energia-clima-f02,119,28,boja-impact-review-batch-010,accion=official_normative_reference:12; tema=energia_clima:12; fecha=31/10/2022:4; total=28,energia_clima,Energia y clima,disposition.2022.209.6,disposition-2022-209-6-energia-clima-f02,31/10/2022,Universidades,Extractos,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Diseño, dimensionado y desarrollado de aplicaciones basadas en otras fuentes de energía renovable.",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2022/209/BOJA22-209-00002-17089-01_00270356.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2022.209.6,disposition.2022.209.6::body::2
